# server_id	appearance_id	confidence	name
# generated by harness/build_modern_ids.py - see that file for the ground-truth chain
7080	7080	name-verified	dark rock
7081	7081	name-verified	dark rock
7082	7082	name-verified	dark rock
7083	7083	name-verified	dark rock
7084	7084	name-verified	dark rock
7085	7085	name-verified	dark rock
7086	7086	name-verified	dark rock
7087	7087	name-verified	dark rock
7088	7088	name-verified	dark rock
7089	7089	name-verified	dark rock
7090	7090	name-verified	dark rock
7091	7091	name-verified	dead frost dragon
7092	7092	name-verified	dead frost dragon
7093	7093	name-verified	dead frost dragon
7094	7094	name-verified	dead frost dragon
7095	7095	name-verified	wooden railing
7096	7096	name-verified	wooden railing
7097	7097	name-verified	wooden railing
7098	7098	name-verified	wooden railing
7099	7099	name-verified	wooden railing
7100	7100	name-verified	wooden railing
7101	7101	name-verified	wooden railing
7102	7102	otb-only	frozen wall
7103	7103	otb-only	frozen wall
7104	7104	otb-only	frozen wall
7105	7105	otb-only	frozen wall
7106	7106	name-verified	inactive geyser
7107	7107	name-verified	ice
7108	7108	name-verified	geyser
7109	7109	name-verified	geyser
7110	7110	name-verified	ice
7111	7111	name-verified	ice
7112	7112	name-verified	ice
7113	7113	name-verified	ice
7114	7114	name-verified	ice
7115	7115	name-verified	ice
7116	7116	name-verified	ice
7117	7117	name-verified	ice
7118	7118	name-verified	ice
7119	7119	name-verified	ice
7120	7120	name-verified	ice
7121	7121	name-verified	rails
7122	7122	name-verified	rails
7123	7123	name-verified	rails
7124	7124	name-verified	rails
7125	7125	name-verified	rails
7126	7126	name-verified	rails
7127	7127	name-verified	rails
7128	7128	name-verified	rails
7129	7129	name-verified	rails
7130	7130	name-verified	rails
7131	7131	name-verified	ore wagon
7132	7132	name-verified	ore wagon
7133	7133	name-verified	buffer stop
7134	7134	name-verified	buffer stop
7135	7135	name-verified	buffer stop
7136	7136	name-verified	buffer stop
7137	7137	otb-only	bloodspot
7138	7138	otb-only	bloodspot
7139	7139	otb-only	bloodspot
7140	7140	name-verified	mead horn
7141	7141	name-verified	mead horn
7142	7142	name-verified	bucket
7143	7143	name-verified	buttress
7144	7144	name-verified	buttress
7145	7145	name-verified	ice
7146	7146	name-verified	ice
7147	7147	otb-only	debris
7148	7148	name-verified	ice
7149	7149	name-verified	ice
7150	7150	name-verified	ice
7151	7151	name-verified	ice
7152	7152	name-verified	ice
7153	7153	name-verified	ice
7154	7154	name-verified	ice
7155	7155	otb-only	debris
7156	7156	name-verified	ice
7157	7157	name-verified	ice
7158	7158	name-verified	rainbow trout
7159	7159	name-verified	green perch
7160	7160	name-verified	frozen chest
7161	7161	name-verified	frozen chest
7162	7162	otb-only	frozen chest of drawers
7163	7163	name-verified	frozen chair
7164	7164	name-verified	frozen chair
7165	7165	name-verified	frozen chair
7166	7166	name-verified	frozen chair
7167	7167	name-verified	frozen pendulum clock
7168	7168	name-verified	frozen pendulum clock
7169	7169	name-verified	frozen trough
7170	7170	name-verified	frozen trough
7171	7171	name-verified	snowman
7172	7172	name-verified	snowman
7173	7173	name-verified	snowman
7174	7174	name-verified	bear
7175	7175	name-verified	bear
7176	7176	name-verified	mammoth
7177	7177	name-verified	mammoth
7178	7178	name-verified	baby seal
7183	7183	name-verified	baby seal doll
7184	7184	name-verified	baby seal doll
7185	7185	name-verified	small crack in the ice
7186	7186	otb-only	cracks in the ice
7187	7187	name-verified	raft
7188	7188	name-verified	raft
7189	7189	name-verified	stone shelf
7190	7190	name-verified	raft
7191	7191	name-verified	raft
7192	7192	name-verified	raft
7193	7193	name-verified	raft
7194	7194	name-verified	raft
7195	7195	name-verified	raft
7196	7196	name-verified	raft
7197	7197	name-verified	raft
7198	7198	name-verified	raft
7199	7199	name-verified	raft
7200	7200	name-verified	fragile ice
7201	7201	name-verified	raft
7202	7202	name-verified	raft
7203	7203	name-verified	raft
7204	7204	name-verified	raft
7205	7205	name-verified	raft
7206	7206	name-verified	raft
7207	7207	name-verified	raft
7208	7208	name-verified	raft
7209	7209	name-verified	raft
7210	7210	name-verified	raft
7211	7211	name-verified	raft
7212	7212	name-verified	raft
7213	7213	name-verified	raft rudder
7214	7214	name-verified	raft rudder
7215	7215	otb-only	ship rudder
7216	7216	otb-only	ship rudder
7217	7217	otb-only	ship rudder
7218	7218	otb-only	ship rudder
7219	7219	name-verified	ship rudder hole
7220	7220	name-verified	ship rudder
7221	7221	name-verified	ship rudder
7222	7222	name-verified	ship rudder
7223	7223	name-verified	ship rudder
7224	7224	name-verified	ship rudder
7225	7225	name-verified	ship rudder
7226	7226	name-verified	ship rudder
7227	7227	name-verified	ship rudder
7228	7228	name-verified	figurehead
7229	7229	name-verified	figurehead
7230	7230	name-verified	figurehead
7231	7231	name-verified	figurehead
7232	7232	name-verified	spikes
7233	7233	name-verified	spikes
7234	7234	name-verified	shield
7235	7235	name-verified	shield
7236	7236	name-verified	ice hole
7237	7237	name-verified	ice hole
7238	7238	name-verified	shield
7239	7239	name-verified	shield
7240	7240	name-verified	shield
7241	7241	name-verified	shield
7242	7242	name-verified	resonance crystal
7243	7243	name-verified	empty jug
7244	7244	name-verified	jug
7245	7245	name-verified	piece of cactus
7246	7246	name-verified	nilsor's waterskin
7247	7247	name-verified	fine sulphur
7248	7248	name-verified	frostbite herb
7249	7249	name-verified	purple kiss blossom
7250	7250	name-verified	hydra tongue
7251	7251	name-verified	mushroom spores
7252	7252	name-verified	baby seal
7253	7253	name-verified	flask with paint
7254	7254	name-verified	stone shelf
7255	7255	name-verified	stone shelf
7256	7256	name-verified	slain braindeath
7257	7257	name-verified	slain braindeath
7258	7258	name-verified	slain braindeath
7259	7259	name-verified	stone shelf
7260	7260	name-verified	slain braindeath
7261	7261	name-verified	frostbite herb
7262	7262	name-verified	figurehead
7263	7263	name-verified	figurehead
7264	7264	name-verified	sled
7265	7265	name-verified	sled
7266	7266	name-verified	sled
7267	7267	name-verified	sled
7268	7268	name-verified	husky
7269	7269	name-verified	husky
7270	7270	name-verified	husky
7271	7271	name-verified	husky
7272	7272	name-verified	raft
7273	7273	name-verified	stone table
7274	7274	name-verified	stone table
7275	7275	name-verified	stone table
7276	7276	name-verified	stone table
7277	7277	name-verified	stone throne
7278	7278	name-verified	stone throne
7279	7279	name-verified	stone throne
7280	7280	name-verified	stone throne
7281	7281	name-verified	memory crystal
7282	7282	name-verified	slain ice golem
7283	7283	name-verified	slain ice golem
7284	7284	name-verified	slain ice golem
7285	7285	name-verified	slain ice golem
7286	7286	name-verified	nilsor's waterskin
7288	7288	otb-only	
7289	7289	name-verified	frost charm
7290	7290	name-verified	shard
7291	7291	name-verified	frozen demon
7292	7292	name-verified	frozen demon
7293	7293	name-verified	frozen mammoth
7294	7294	name-verified	frozen mammoth
7295	7295	name-verified	frozen dragon
7296	7296	name-verified	frozen dragon
7297	7297	name-verified	frozen behemoth
7298	7298	name-verified	frozen behemoth
7299	7299	name-verified	frozen plaguesmith
7300	7300	name-verified	frozen plaguesmith
7301	7301	otb-only	frozen creature
7302	7302	otb-only	frozen creature
7303	7303	name-verified	frozen human
7304	7304	name-verified	frozen human
7305	7305	name-verified	frozen human
7306	7306	name-verified	frozen human
7307	7307	name-verified	frozen human
7308	7308	name-verified	frozen human
7309	7309	name-verified	frozen human
7310	7310	name-verified	frozen human
7311	7311	name-verified	frozen human
7312	7312	name-verified	frozen human
7314	7314	name-verified	scale from a frozen dragon
7315	7315	name-verified	resonance crystal
7316	7316	name-verified	dead husky
7317	7317	name-verified	dead husky
7318	7318	name-verified	dead husky
7319	7319	name-verified	dead husky
7320	7320	name-verified	dead chakoya
7321	7321	name-verified	dead chakoya
7322	7322	name-verified	dead chakoya
7323	7323	name-verified	dead chakoya
7324	7324	name-verified	dead chakoya
7325	7325	name-verified	dead chakoya
7326	7326	name-verified	dead chakoya
7327	7327	name-verified	dead chakoya
7328	7328	name-verified	dead chakoya
7329	7329	name-verified	dead chakoya
7330	7330	name-verified	dead frost giant
7331	7331	name-verified	dead frost giant
7332	7332	name-verified	dead frost giant
7333	7333	name-verified	dead frost giant
7334	7334	name-verified	dead penguin
7335	7335	name-verified	dead penguin
7336	7336	name-verified	dead penguin
7337	7337	name-verified	dead penguin
7338	7338	name-verified	dead silver rabbit
7339	7339	name-verified	dead silver rabbit
7340	7340	name-verified	dead silver rabbit
7341	7341	name-verified	dead silver rabbit
7342	7342	name-verified	fur backpack
7343	7343	name-verified	fur bag
7344	7344	name-verified	slain crystal spider
7345	7345	name-verified	slain crystal spider
7346	7346	name-verified	slain crystal spider
7347	7347	name-verified	slain crystal spider
7348	7348	name-verified	stony floor
7349	7349	name-verified	ashes
7350	7350	name-verified	sandstone tile
7351	7351	name-verified	black marble floor
7352	7352	name-verified	dirt
7353	7353	name-verified	stone floor
7354	7354	name-verified	small lava cracks
7355	7355	name-verified	stone floor
7356	7356	name-verified	rock soil
7357	7357	name-verified	wooden floor
7358	7358	name-verified	tiled floor
7359	7359	name-verified	flame of life
7360	7360	name-verified	flame of life
7361	7361	name-verified	sarcophagus
7362	7362	name-verified	sarcophagus
7363	7363	name-verified	piercing bolt
7364	7364	name-verified	sniper arrow
7365	7365	name-verified	onyx arrow
7366	7366	name-verified	viper star
7367	7367	name-verified	enchanted spear
7368	7368	name-verified	assassin star
7369	7369	name-verified	golden goblet
7370	7370	name-verified	silver goblet
7371	7371	name-verified	bronze goblet
7372	229	name-verified	ice cream cone
7373	7373	name-verified	ice cream cone
7374	7374	name-verified	ice cream cone
7375	7375	name-verified	ice cream cone
7376	7376	name-verified	ice cream cone
7377	7377	name-verified	ice cream cone
7378	7378	name-verified	royal spear
7379	7379	name-verified	brutetamer's staff
7380	7380	name-verified	headchopper
7381	7381	name-verified	mammoth whopper
7382	7382	name-verified	demonrage sword
7383	7383	name-verified	relic sword
7384	7384	name-verified	mystic blade
7385	7385	name-verified	crimson sword
7386	7386	name-verified	mercenary sword
7387	7387	name-verified	diamond sceptre
7388	7388	name-verified	vile axe
7389	7389	name-verified	heroic axe
7390	7390	otb-only	the justice seeker
7391	7391	name-verified	thaian sword
7392	7392	name-verified	orcish maul
7393	7393	name-verified	demon trophy
7394	7394	name-verified	wolf trophy
7395	7395	name-verified	orc trophy
7396	7396	name-verified	behemoth trophy
7397	7397	name-verified	deer trophy
7398	7398	name-verified	cyclops trophy
7399	7399	name-verified	dragon lord trophy
7400	7400	name-verified	lion trophy
7401	7401	name-verified	minotaur trophy
7402	7402	name-verified	dragon slayer
7403	7403	name-verified	berserker
7404	7404	name-verified	assassin dagger
7405	7405	name-verified	havoc blade
7406	7406	name-verified	blacksteel sword
7407	7407	name-verified	haunted blade
7408	7408	name-verified	wyvern fang
7409	7409	name-verified	northern star
7410	7410	name-verified	queen's sceptre
7411	7411	name-verified	ornamented axe
7412	7412	name-verified	butcher's axe
7413	7413	name-verified	titan axe
7414	7414	name-verified	abyss hammer
7415	7415	name-verified	cranial basher
7416	7416	name-verified	bloody edge
7417	7417	name-verified	runed sword
7418	7418	name-verified	nightmare blade
7419	7419	name-verified	dreaded cleaver
7420	7420	name-verified	reaper's axe
7421	7421	name-verified	onyx flail
7422	7422	name-verified	jade hammer
7423	7423	name-verified	skullcrusher
7424	7424	name-verified	lunar staff
7425	7425	name-verified	taurus mace
7426	7426	name-verified	amber staff
7427	7427	name-verified	chaos mace
7428	7428	name-verified	bonebreaker
7429	7429	name-verified	blessed sceptre
7430	7430	name-verified	dragonbone staff
7431	7431	name-verified	demonbone
7432	7432	name-verified	furry club
7433	7433	name-verified	ravenwing
7434	7434	name-verified	royal axe
7435	7435	name-verified	impaler
7436	7436	name-verified	angelic axe
7437	7437	name-verified	sapphire hammer
7438	7438	name-verified	elvish bow
7439	7439	name-verified	berserk potion
7440	7440	name-verified	mastermind potion
7441	7441	name-verified	ice cube
7442	7442	name-verified	ice cube
7443	7443	name-verified	bullseye potion
7444	7444	name-verified	ice cube
7445	7445	name-verified	ice cube
7446	7446	name-verified	ice mammoth
7447	7447	name-verified	small ice statue
7448	7448	name-verified	small ice statue
7449	7449	name-verified	crystal sword
7450	7450	name-verified	hammer of prophecy
7451	7451	name-verified	shadow sceptre
7452	7452	name-verified	spiked squelcher
7453	7453	name-verified	executioner
7454	7454	name-verified	glorious axe
7455	7455	name-verified	mythril axe
7456	7456	name-verified	noble axe
7457	7457	name-verified	fur boots
7458	7458	name-verified	fur cap
7459	7459	name-verified	pair of earmuffs
7460	7460	name-verified	norse shield
7461	7461	name-verified	krimhorn helmet
7462	7462	name-verified	ragnir helmet
7463	7463	name-verified	mammoth fur cape
7464	7464	name-verified	mammoth fur shorts
7465	7465	otb-only	flame of life
7466	7466	otb-only	flame of life
7467	7467	otb-only	flame of life
7468	7468	otb-only	flame of life
7469	7469	otb-only	flame of life
7470	7470	otb-only	flame of life
7471	7471	otb-only	flame of life
7472	7472	otb-only	flame of life
7473	7473	otb-only	flame of life
7474	7474	name-verified	sarcophagus
7475	7475	name-verified	sarcophagus
7476	102	name-verified	white flower
7477	9170	otb-only	special flask
7478	12785	name-verified	special flask
7479	113	otb-only	the dwarven emperor's beard
7480	114	name-verified	bed
7481	116	name-verified	crate
7482	117	name-verified	crate
7483	118	name-verified	crate
7484	119	name-verified	box
7485	121	name-verified	whoopee cushion
7486	122	name-verified	cat basket
7487	123	name-verified	toy mouse
7488	125	name-verified	special flask
7489	9149	otb-only	special flask
7490	127	name-verified	magical inkwell
7491	128	name-verified	signed contract
7492	129	name-verified	contract
7493	132	name-verified	scrying crystal ball
7494	133	name-verified	special flask
7495	136	name-verified	beer bottle
7496	138	name-verified	empty beer bottle
7497	139	name-verified	mining helmet
7498	892	name-verified	package of potions
7499	141	name-verified	cigar
7500	142	name-verified	bale of white cloth
